0.1	0
0.2	-0.0681842899573006
0.3	-0.154743597855669
0.4	-0.10244508829704
0.5	0.0896190432775361
0.6	0.29097538536774
0.7	0.406001736956075
0.8	0.43458115854974
0.9	0.348403753538448
1	0.0957826248519325
1.1	-0.202373653197679
1.2	-0.370515821008189
1.3	-0.430632157637246
1.4	-0.40464692377522
1.5	-0.286258456423662
1.6	-0.0365842461181063
1.7	0.384600954228682
1.8	0.757076929189628
1.9	0.972417641263528
2	1.07353768468012
2.1	1.06539997602198
2.2	0.913684378372181
2.3	0.570934776798088
2.4	0.228313209452323
2.5	-0.0332871155263154
2.6	-0.242707426034437
2.7	-0.37396841534028
2.8	-0.425230751023435
2.9	-0.39420572494906
3	-0.281273477839726
3.1	-0.083696216780569
3.2	0.204455037430473
3.3	0.539565283946222
3.4	0.836133740485818
3.5	0.993843186197146
3.6	0.99028528209425
3.7	0.82919611771427
3.8	0.561804943443327
3.9	0.316668391234001
4	0.0900978060450695
4.1	-0.157901586598091
4.2	-0.39022236040416
4.3	-0.534778447259388
4.4	-0.549858706211776
4.5	-0.355681976089742
4.6	-0.0818768035346654
4.7	0.145608688525982
4.8	0.342731474901326
4.9	0.463416069777582
5	0.47671530440367
5.1	0.405704417590901
5.2	0.318393962512054
5.3	0.269578158912598
5.4	0.326599902502815
5.5	0.482306320920509
5.6	0.543573949595644
5.7	0.479390735459531
5.8	0.319886940767144
5.9	0.0831494603327619
6	-0.233364983198587
6.1	-0.582281596403796
6.2	-0.824251980060439
6.3	-0.913604898762881
6.4	-0.85342567340599
6.5	-0.651118529261965
6.6	-0.411605840866063
6.7	-0.169729027914243
6.8	0.102915142737069
6.9	0.37201770130579
7	0.557450533620265
7.1	0.652670569386688
7.2	0.651177065448487
7.3	0.542451611725408
7.4	0.294382390292335
7.5	-0.092959348817919
7.6	-0.387999528063684
7.7	-0.533340274798744
7.8	-0.577955457401295
7.9	-0.515876471308256
8	-0.294600668411828
8.1	0.0508130850309133
8.2	0.322127142454036
8.3	0.516832228857828
8.4	0.634045815372624
8.5	0.653116017302746
8.6	0.570324049337609
8.7	0.377137787477386
8.8	0.113034259358254
8.9	-0.14680093085575
9	-0.349145045993497
9.1	-0.449577804379432
9.2	-0.416871338608583
9.3	-0.190989377479811
9.4	0.146775247969096
9.5	0.416518255100463
9.6	0.606303432249331
9.7	0.714397944365653
9.8	0.701284388410941
9.9	0.547955057861991
10	0.37336396515681
